rating;title;text;category;ai_generated
3;It's okay;"The pan is okay, but the ""non-stick"" part isn't as good as advertised. I still have to use a fair bit of oil or eggs stick to the center.";Home_and_Kitchen;1
5;Good product, happy with the purchase so far;Helped with my dry scalp resulting in dandruff.;Beauty_and_Personal_Care;0
3;Description of pulse oxygen measuring isn't complete;Not what I expected... From the description I thought I would get all day pulse oxygen measuring however it will only measure during sleep or for altitude acclimation. Battery life is very good, the monochrome screen is OK.I prefer a color screen and all day pulse oxygen measuring.Decent but not for me.;Electronics;0
5;Pure bliss;I use these on my daily commute and they block out everything. The noise cancellation is top-tier and they are extremely comfortable for long wear.;Electronics;1
5;Stunning picture quality;The colors are vivid and the text is crisp. I use it for photo editing and the color accuracy is spot on. Setup took less than five minutes.;Electronics;1
5;Best purchase of the year;I have three dogs and this vacuum is a lifesaver. It picks up everything and the battery lasts long enough to do the whole house. I love that I can schedule it from my phone while I'm at work. Highly recommend for pet owners!;Home_and_Kitchen;1
5;Used for detection not protection.;When buying multiple of the same tv we needed to distinguish between remotes. These are perfect. Easy to slip on over the remote and easy to spot it when left on the couch.;Electronics;0
5;Solid feel;Very sturdy build. No slipping when applying pressure.;Tools_and_Home_Improvement;1
5;PERFECT FIT;It fits perfectly for double sink.;Home_and_Kitchen;0
5;Thrill Your Gift Recipient!;Item was exactly as depicted online. Recipient teaches small children at church and is raising two young grandchildren at home. 🙂;Home_and_Kitchen;0
4;Does the job;Much better than the cheap ones from the hardware store. Smooth trigger pull and doesn't leak. Could be a bit more ergonomic, but overall a solid tool.;Tools_and_Home_Improvement;1
3;It's okay;Some of the tips are useful, but others feel a bit generic. It's fine for a beginner, but don't expect anything groundbreaking.;Kindle_Store;1
5;Good, tight fit to face;For use in my shop. Stops the dust, easy breathing.;Tools_and_Home_Improvement;0
5;Great product!;Love it!;Clothing_Shoes_and_Jewelry;0
5;It is very large can holds a lot;This is great when you are shopping it's large enough for all the essentials that you carry with;Clothing_Shoes_and_Jewelry;0
5;Luxurious feel;This set is incredible. The silk is genuine and feels so smooth against my skin. I've noticed less frizz in my hair in the morning and the eye mask blocks out all the light. Great purchase.;Clothing_Shoes_and_Jewelry;1
5;This dash cam proved a valet stole from my car.;[[VIDEOID:3663a2b63cb37ea4d978a919015e9f28]] I've owned past viofo dash cams. Once I saw the A139 come out I decided to change it to this one because it had better camera quality and the inside camera.The install was fairly easy, same as all dash cams to hide the wire and use the cigarette adapter or hardwire it.The camera quality is much better than the A129 pro. I can definitely see license plates more clearly. Especially on the local roads. (Bonus it comes with a polarizing lens- it is suppose to block out glare during the daytime)I live in NY and the weather has been very hot the past few weeks. Never had any issues with the cam falling off the window or the dash cam overheating.A few days ago I left my car in a garage valet lot. Everything seemed fine until I needed money for some food. I usually don't keep money in my wallet. So I keep a few 20s in a visor organizer. When I looked inside, there was on a few dollar bills. Something felt off and I decided to check my dash cam. And I can clearly see the valet guy taking my money.I must say I'm so glad I installed this 2 weeks ago.;Electronics;0
5;Excellent for meal prep;Love it.;Home_and_Kitchen;1
5;Best iPhone Case I've had in years!;I'm not kidding about this. This is the best iPhone case I've had in as long as I can remember. And I am a case-collecting junkie. For my iPhone X, I had around 20 cases. I change cases based on my mood. Seriously. My wife makes fun of me for me. But it's worth it--because I enjoy case swapping. Here's the thing, since I've gotten this case, I don't swap cases anymore. This case feels SO good in my hand. It's not too smooth or too grippy. Sometimes you just can't quite find that right balance with phone cases. But IMO, Torras nailed it here! The matt-y surface feels so luxurious and doesn't keep much oil/fingerprints (unless they're super greasy). And it just looks like a $50 case or more TBH. I was a little hesitant to spend $20 on it, but I am so glad I found this one. For once, I don't feel like I'm going to have to buy 20 cases for my new current iPhone (12 Pro Max). It's a great feeling to have, because I'm not kidding--it's been an addiction. But I can still tweak the character of the phone a little bit by changing the colors of the buttons. At first, I sported the red buttons, but then I realized I just prefer the black buttons most of the time. Get this case! I promise you'll like it!;Cell_Phones_and_Accessories;0
4;Cool I guess;It’s great for this phone model but in hindsight I can’t see my family members getting phones with curved screens again if it can be avoided. The phone itself makes it hard to install screen protectors of any kind so I’m not blaming the protector. But because they need to make it this way to work for the phone it does make it hard to keep dust out from under the protector - only the edges are adhesive and the actual screen just kinda sits on top of the phone.;Cell_Phones_and_Accessories;0
5;Absolutely love these!;Perfect fit and so comfortable for walking.;Clothing_Shoes_and_Jewelry;1
5;Great sound very loud;It is what I hoped for, the sound is great it fills the room and beyond with sound. Not much base but I'm sure that makes my neighbors happy!;Electronics;0
5;Soooooo comfy!!!;I love this shirt. I ordered a 16 and an 18. The 16 was perfect. The 18 a little baggy but didn't look bad. I did return it for another 16. I got black and purple and the colors match the photos exactly. I will be purchasing other colors and more shirts from this brand! Well made and better than expected.;Clothing_Shoes_and_Jewelry;0
5;Keeps food fresh;I started using this for my bulk meat purchases and it has saved me so much money. No more freezer burn! The instructions were clear and it was easy to set up right out of the box. Definitely a great investment for the kitchen.;Home_and_Kitchen;1
5;Sharp look;Fits exactly as expected. Great for the office.;Clothing_Shoes_and_Jewelry;1
5;Little powerhouse;Small but mighty! Great for cleaning crumbs off the table and pet hair from the couch. Battery lasts long enough to do a quick tidy.;Home_and_Kitchen;1
3;Somcute;Such a cute watch;Clothing_Shoes_and_Jewelry;0
5;Perfect fit for what’s needed;Love the look and color. Keeps everything in order!;Automotive;0
5;Insanely Comfortable and Affordable;To say I'm impressed by the quality of these gloves would be an understatement. The canvas bag they come in is a nice touch and the gloves are very aesthetically pleasing. Not to mention the customer service is excellent as the literal company owner will reach out after you register your warranty to let you know you can contact him with any issues. 10/10 would buy again.;Automotive;0
1;Not real silk;This is clearly polyester, not silk. It feels scratchy and looks cheap. Returning immediately.;Clothing_Shoes_and_Jewelry;1
5;Easy and convenient;I live in tornado alley. When we need emergency lights having enough batteries and a place to store them is a must. This is an easy and convenient way to store and carry the batteries I need in any emergency;Electronics;0
5;Love it;Awesome product, I also use it on baking pans and other cooking pans to get stuck on food/cooked on grease.;Health_and_Household;0
5;Comprehensive set;Has every size I could possibly need. The case keeps everything organized so I don't lose pieces. Great value for the money.;Tools_and_Home_Improvement;1
1;Terrible fit;Absolutely ridiculous sizing. I ordered my usual size and they wouldn't even go past my thighs. Total waste of money.;Clothing_Shoes_and_Jewelry;1
5;Perfect for winter;Keeps my lips hydrated all day.;Beauty_and_Personal_Care;1
3;I returned;after one hand wash and line dry it looked bad and was stiff;Clothing_Shoes_and_Jewelry;0
4;Good for organizing;These fit perfectly in my pantry. They are sturdy enough, although the lids aren't 100% airtight. Still, they do the job.;Home_and_Kitchen;1
5;Great quality denim;The fabric is sturdy but not too stiff. It fits true to size and the pockets are actually functional. I'll probably buy it in another color.;Clothing_Shoes_and_Jewelry;1
5;Amazing suction.;I have two golden retrievers and this vacuum is a lifesaver. It picks up all the hair from my rugs easily. It's lightweight and easy to maneuver around the furniture.;Home_and_Kitchen;1
5;Perfect;Just what I needed.;Home_and_Kitchen;1
5;Perfect fit!;I was worried about bubbles, but the installation kit made it super easy. It fits perfectly and feels just like the original screen.;Cell_Phones_and_Accessories;1
5;Works great;Exactly what I needed for my MacBook. Plug and play.;Electronics;1
5;GREAT PRICE AND OVERALL PERFORMANCE;Easy setup and operation, price was competitive and overall a good buy.;Electronics;0
2;Bad taste & doesn't work;After having this since February, I thought it was time to do a review. I bought the blueberry flavor and it was not good at all. Bitter, and a very weird strange flavor and texture. Didn't whiten at all. At least not as promised. I didn't see any difference after using for quite some time. Decided to just get rid of it and stop using. Disappointed;Health_and_Household;0
5;Not nice. Bad sensation in your mouth.;It is useless. Buy Biotene. That works great.;Health_and_Household;0
2;Not for me;Didn't care for this book, not my kind of novel.;Kindle_Store;0
5;Very insightful;"As someone working in management, this book provided a lot of ""aha"" moments. The strategies for dealing with difficult bosses are especially useful.";Kindle_Store;1
5;Looks like a new car!;I was worried these would look cheap, but they are actually very high quality. They fit snugly over my seats and the material feels durable. My kids spill everything, so these are a great way to protect the original upholstery. Highly recommend!;Automotive;1
5;I can't believe how great this feels.  WAY surpassed my expectations.  Thank you!;This seems just too thin and not much to it. But it works!! I'm 230 pounds and my Jeep cushion started to feel worn down in now time.Now it feels fantastic! You'd think car companies would be smart enough to just install these inside the seat.Thanks for restoring my fairly new SUV's seat.;Automotive;0
5;No more clutter;Finally, a way to keep my groceries and cleaning supplies from sliding all over the trunk. The compartments are sturdy and it folds flat when I don't need it.;Automotive;1
5;Durable;Finally, cables that don't fray at the ends!;Cell_Phones_and_Accessories;1
5;Life changing;This book provided practical tools that I could implement immediately. My productivity has soared since reading this. Worth every penny.;Kindle_Store;1
5;Great pliers;Excellent. Works great!;Tools_and_Home_Improvement;0
2;Leaks from the bottom;I really wanted to love this machine because it looks great on the counter, but after three days it started leaking water from the base. Very disappointing for the price.;Home_and_Kitchen;1
5;Smells amazing;My hair feels like silk. The scent is heavenly and it doesn't strip my color.;Beauty_and_Personal_Care;1
5;Total life saver;I don't even think about vacuuming anymore. It does a great job on my hardwood floors and finds the charging dock every single time. It's a must-have for pet owners.;Home_and_Kitchen;1
3;Average;It's an okay overview, but it lacks depth in several key areas. It's fine for a beginner looking for a general summary, but seasoned history buffs will find it lacking.;Kindle_Store;1
5;Life changer for curly hair;I've struggled with frizz for years and this is the first shampoo that actually works. My hair is soft, shiny, and manageable. Highly recommend for anyone with thick curls.;Beauty_and_Personal_Care;1
2;Disappointing;The plot started well but dragged on forever in the second half. I honestly couldn't finish it.;Kindle_Store;1
4;Very pretty;The design is gorgeous and it looks much more expensive than it actually is. My only complaint is that the clasp is a bit tricky to open.;Clothing_Shoes_and_Jewelry;1
5;Accurate and fast;This thing is lightning quick. I can tell exactly when my steak is medium-rare without having to wait. Highly recommend for anyone who grills.;Home_and_Kitchen;1
5;Comfortable;Very soft and cushy feeling when walking. The color combination makes them watchable with everything;Clothing_Shoes_and_Jewelry;0
5;Incredible world-building;I am blown away by the depth of the universe the author created. The political intrigue is complex, the magic system is unique, and the character arcs are deeply satisfying. This is easily one of the best sci-fi novels I've read in years. I can't wait for the next installment.;Kindle_Store;1
5;Very nice, I hope she likes Lt for Christmas;Nice stone, she should like it at Christmas;Clothing_Shoes_and_Jewelry;0
5;High quality;Very durable tools. Worth every penny.;Tools_and_Home_Improvement;1
4;Great sound, but tight fit;The noise cancellation is impressive for the price. I can barely hear my coworkers during my shift. However, they are a bit tight on my head after wearing them for a few hours.;Electronics;1
5;Quality Towel Set;I was looking for a basic towel set that also was high quality, great price & absorbent...I found it with this set!This is a great set of towels & I highly recommend!;Home_and_Kitchen;0
1;Great when they worked;Felt great about these outlets when I first bought them. Worked great. They died within 6 months.;Tools_and_Home_Improvement;0
5;Great basics;Soft fabric and they don't shrink in the wash.;Clothing_Shoes_and_Jewelry;1
5;Fast and sleek;Heats water incredibly fast. Looks great on my counter.;Home_and_Kitchen;1
5;Easy install;Very easy to put on and you can't even tell they are there.;Cell_Phones_and_Accessories;1
3;It's... fine.;"But! He makes stupid errors and apparently there wasn't much proof reading done. Dude in ""power armor"" with an old school flame thrower (tank's on the back) has this loadout through most of the end of the novel but one time he ""sets his rifle down"" while another character was carrying the rifle she magically switched to a pistol. And another time someone was about to be attacked by a ""face-bugger"" lol. Then there was a character who had left the room but then feels the need to chip in one last time in the convo despite being gone. It's little things but it was distracting as hell. Other than that it was pretty alright. Guessing it really only exists to introduce how some of the ""special"" Aliens exist in the upcoming game for which this is a prequel to. Also a thing to consider; the aliens don't actually show up until the final third of the novel or thereabout. Before that it's just sciencing on rats, a bit of corporate espionage and a couple weirdo mutants created by fauna from the planet they're on and the black goo from Prometheus (no explanation on how or where they found that, assuming the planet and assuming it will be a plot point in the game but who knows).TL;DR dude and publisher need to do a bit better at proofreading before publishing but an ok read beyond that. Probably really only for folk that like the creatures though. Doubt this will make any new fans for Aliens.";Kindle_Store;0
5;Fast shipping;Nice item;Home_and_Kitchen;0
5;Perfect for my desk;I use this for Zoom calls and watching videos during lunch. It's sturdy and doesn't tip over.;Cell_Phones_and_Accessories;1
5;Would definitely buy again;I guess I’ve had these about seven days. Usually the batteries in my cameras die about every 30 so far this hasn’t even moved the meter yet. The meter still says full. I am really shocked. These are really nice batteries. They seem to hold a charge for a very long time. I would definitely recommend them but the only way you’ll know is if you try them and you will be pleasantly surprised they hold a charge for a long time. Have a wonderful day. Thanks for stopping by;Electronics;0
5;Still looks new;After months of wearing the watch with this case installed, it still looks new. And it came with a second one, in case I am ever able to scratch the cover. Very easy to install. It also looks like it is part of the watch, so you can not really tell I have a cover on. I would not buy a new iWatch without one in the future. Unless I still have not used the spare cover.;Cell_Phones_and_Accessories;0
5;So cozy!;This sweater is incredibly soft and warm. It's a bit big, but that's exactly the look I was going for. Perfect for autumn.;Clothing_Shoes_and_Jewelry;1
5;Life Changing!;This book gave me the tools I needed to finally organize my morning routine and stop procrastinating. Very practical advice that actually works in real life.;Books;1
5;Great for camping;Took this on a weekend trip and kept both my phone and my tablet charged. Very reliable and fast charging.;Electronics;1
1;Doesn't work with LED;The does not work with LED lights. I wasted several hours on this converter and finally gave up.;Automotive;0
5;Love it!;Fits perfectly and feels great in the hand.;Cell_Phones_and_Accessories;1
5;Very comfortable;I've been wearing these for a week now and they are incredibly supportive. My feet don't hurt after my long runs anymore. Highly recommend!;Clothing_Shoes_and_Jewelry;1
5;Game changer!;Love this thing. Makes wings so crispy.;Home_and_Kitchen;1
5;Great Product;This is a great products. Keeps hair shiney and doesnt dull the color of ya hair;Beauty_and_Personal_Care;0
5;Great basics;Soft fabric and fits true to size.;Clothing_Shoes_and_Jewelry;1
5;Perfect for extreme cold;I live in Maine and the winters are brutal. This coat keeps me warm even in sub-zero temperatures. The pockets are lined with fleece and the zipper is heavy duty. Definitely recommend for anyone in cold climates!;Clothing_Shoes_and_Jewelry;1
5;A lifesaver for camping;I took this on a weekend trip and was able to charge my phone and my friend's phone several times without needing to plug the bank into a wall. It's a bit heavy, but the capacity is worth the weight.;Cell_Phones_and_Accessories;1
5;Best technical guide;Clear, concise, and the examples actually work. Perfect for beginners and intermediates alike.;Kindle_Store;1
5;Perfect;Heavy duty and doesn't scratch easily.;Home_and_Kitchen;1
5;Finally found one that works;I've tried so many serums over the years, but this one actually faded my dark spots within three weeks. It absorbs quickly and doesn't leave a sticky residue. Highly recommend for anyone with dull skin.;Beauty_and_Personal_Care;1
5;Good Band;This band looks great and fits great as well. Very happy with it.;Electronics;0
5;Very Hsppy !;Great product ! My hair smells and feels great !;Beauty_and_Personal_Care;0
3;Okay, but flawed;The concept was brilliant, but the execution fell flat. The middle section dragged on too long, though the ending saved it slightly.;Books;1
5;Perfect;Worked great removing plugs from a 98 F150 with a 4.6l. Only exception was number 4 where I had to use a different socket and extensions. Well worth it - made the job much easier and got 'er done in well under 3 hours. Would have been 1.5 hours except for the 45 minutes spent on that darn number 4 plug. And that included replacing the wires too!;Automotive;0
2;Is this superhero or strange modern magical fantasy;The main character can't die, and before the book is half over someone says he might be a lich. One of his girlfriends is a vampire.And that is a huge part of why this is a two star tale for me. Its very much in the wrong genre. There is no superheroism in this tale. No witty quips as a flying man in tights and cape takes on a man with rock-like skin. This world is one where many people have powers, but the tale here is more about dealing with 3 very broken characters mental illnesses and quirks.Its not poorly written. It has a plot that definitely was very different. It attempts to build characters. It just started from a bad spot and turned me off because it was so off genre.Some might like it, but I am not the audience this book was seeking, and in the end I have to give it just 2 stars. It failed enough that I can't put it in the 3 star bracket.;Kindle_Store;0
4;Good info;Lot of great tips, though some of the advice is pretty common knowledge. Still a solid guide for those starting a health journey.;Books;1
5;Nice kettle;It’s heavy and well made. Love it!;Home_and_Kitchen;0
5;Another great find!;Excellent product. Exceeded my expecration. I upgraded from the plastic case. This is perfect!!!;Cell_Phones_and_Accessories;0
4;Soothing;Works great for my sunburns. A little sticky at first but absorbs quickly into the skin.;Beauty_and_Personal_Care;1
4;Good quality for the price;The sockets fit snugly and the carrying case keeps everything organized. A few of the smaller pieces feel a bit lightweight, but for general home use, it's perfect.;Tools_and_Home_Improvement;1
4;Super soft;Super super soft!! Love them for the summer! You made a good choice with this brand in you bought them!;Clothing_Shoes_and_Jewelry;0
5;Great nail polish;I like this polish, it’s a pretty color.;Beauty_and_Personal_Care;0
5;Perfect;Sturdy and looks great.;Home_and_Kitchen;1
5;High Quality;The leather feels premium and it holds all my cards perfectly. Best wallet I've owned in years.;Clothing_Shoes_and_Jewelry;1
1;Did not work;Installed on scope and did not workTo much gap between phone and scope;Electronics;0
5;Great quality;I love how sturdy these are. They don't slip on the counter and they are very easy to clean. Highly recommend for any home cook looking for a durable set.;Home_and_Kitchen;1
3;It's okay;It boils water quickly, which is great, but the handle gets surprisingly hot to the touch. It does the job, but I expected a bit more quality for the price.;Home_and_Kitchen;1
1;Painful;These are the most uncomfortable shoes I have ever put on my feet. I couldn't even walk from the car to the venue without getting blisters. Returning immediately.;Clothing_Shoes_and_Jewelry;1
1;Upset!;We just put the tube in and aired it up and all we hear is......SSSSSSSSSSS! A leak! On top of that there were suppose to be 2 in a pack and we only got 1.;Automotive;0
4;Comfortable, but run small;These shoes are incredibly lightweight and provide great support for my morning jogs. However, I had to order a half size up because they were a bit tight around the toes.;Clothing_Shoes_and_Jewelry;1
5;Warm as a toaster!;I live in Minnesota and have gone through many coats, but this one actually keeps the wind out. The faux fur hood is a nice touch and the pockets are deep enough to hold my phone and wallet without them falling out. I wore it during a blizzard last week and stayed completely warm. Worth every penny.;Clothing_Shoes_and_Jewelry;1
5;Perfect basic;Great shirt.;Clothing_Shoes_and_Jewelry;1
2;Heats slowly;Took way too long to boil water compared to my old one. Also, the lid feels flimsy.;Home_and_Kitchen;1
5;Looks nice;Plastic TP holder nothing more, yet it adds a quality look to the decor in the bathroom.;Tools_and_Home_Improvement;0
5;Accurate;Works great.;Home_and_Kitchen;1
3;Okay, but a bit sheer;They are comfortable and the waistband stays up well, but when I squat, you can see right through them. I'll keep them for lounging, but not for the gym.;Clothing_Shoes_and_Jewelry;1
5;Subtle, tasteful way to honor those we miss most at Christmas...;...or, I suppose, anytime, really. For myself and my parents, these were nice touches to our (individual) Christmas trees. My grandparents are all gone - my Dad lost his mother just this year - and we all miss them, and at the holidays... Christmases will never be the same without them. These little cardinals were lovely little remembrances without being 'in-your-face' obvious. My parents' went with a smaller tree this year (4.5' but closer to 5.5' after adding the collar/box with a false floor to give some height and the tree topper... it is just so much easier [AND SAFER] for anyone to try to move upstairs than the previous full-sized tree) and so I wanted something more subtle than a typically sized ornament. These are even small for their tree but not invisibly small. The clip-ons are perfect for perching the birds on the tips.;Home_and_Kitchen;0
5;Powerful small fan that keeps me nice and cool!;I wasn't so sure about the charging method on this fan, but it worked well. Didn't take more than 4 hours to charge and I was so cool and comfortable yesterday in our 90+degree heat wave in So Cal. I like the features and I can keep it small for bedside table to cool at night or extend the pole for a much higher fan across the room. Good air flow, very strong on a variety of settings, collapses for storage a plus for our late fall when it will no longer be required to cool. and it's color matched my bedroom! no more black, grey or other mismatch. Strongly recommend. Good buy!;Home_and_Kitchen;0
5;Hangs flat on the wall;I like the neutral, light color of this frame. It's light and made well enough to frame a training certificate for my office.;Home_and_Kitchen;0
5;Size and color.;Really like the variety of sizes and the colors are great.;Tools_and_Home_Improvement;0
5;Who got the big chainz!?;This thing was stolen from me the first week I had it. The family nearly fought each other for it. Haha. Great prop to have around if you have big parties. My brother (with disabilities) claimed it for ever. I can't wait until he starts it over for every family event. It is lightweight plastic.;Clothing_Shoes_and_Jewelry;0
5;No more keys!;Installation took about 20 minutes. The fingerprint scanner is lightning fast and feels very secure. Love it.;Tools_and_Home_Improvement;1
5;Good product;Good product;Books;0
5;Super soft;These Turkish cotton mats are perfect for my new home. I love the lavender color and they fit my bathroom’s vibe very well. It absorbs water pretty good.;Home_and_Kitchen;0
4;Noticeable brightness;My skin looks definitely brighter after two weeks of use. It absorbed quickly and didn't cause any breakouts. A bit pricey, but the results are worth it so far.;Health_and_Household;1
5;Great tool;Great for trim;Tools_and_Home_Improvement;0
2;Too harsh;This scrub was way too abrasive for my skin. I ended up with red patches. Be careful if you have sensitive skin.;Beauty_and_Personal_Care;1
5;Magic in a bottle!;My skin has never looked so glowy. I've tried dozens of serums, but this one actually sinks in without feeling greasy. Highly recommend!;Beauty_and_Personal_Care;1
5;A wardrobe staple;I've looked everywhere for a crisp white shirt that isn't see-through and this is it. The tailoring is excellent and it washes well without shrinking.;Clothing_Shoes_and_Jewelry;1
5;Elegant and subtle;I wear this every day and it hasn't tarnished at all. It's the perfect size for a minimalist look. Very happy with this purchase.;Clothing_Shoes_and_Jewelry;1
5;Pantry goals;These make my pantry look so organized! The seals are actually airtight, and my cereal stays crunchy for weeks.;Home_and_Kitchen;1
5;Game changer!;My teeth have never felt cleaner. The battery lasts forever. Definitely worth the price.;Health_and_Household;1
5;Keeps food fresh!;Amazing product. I use it for all my bulk meat purchases and everything stays fresh way longer than it did in Ziploc bags.;Home_and_Kitchen;1
5;Easy fit!;Great value and wonderful quality. Does the job perfectly. Just snaps into place.;Automotive;0
4;Smells great;So good. Great quality. This brand is really nice.;Health_and_Household;0
5;Love this book!!;Wonderful book for my classroom.;Books;0
4;Have to return it. Totally wrong color gray for my bathroom.;The rug was a great size, but unfortunately the color gray didn’t go right with my new vanities. I am going to return the produce. Otherwise it would of been perfect.;Home_and_Kitchen;0
4;its nice;Nice wallet, does the job. A bit stiffer than I expected at first, but it's breaking in well.;Clothing_Shoes_and_Jewelry;1
4;Good;Good product;Home_and_Kitchen;0
2;Disappointing;I liked the premise, but the characters were flat and the plot didn't go anywhere. I barely finished it.;Books;1
5;Makes my face softer and cleaner than any scrub can do.;It goes on easy. It does take 20 minutes to dry to the peel off stage. Comes off easily and any residue rinses off in a washcloth. I really like this product. Reduces the look of lines and leaves a fresher softer feel to my face.;Beauty_and_Personal_Care;0
5;Good product;Good product;Tools_and_Home_Improvement;0
1;Very very slick Be careful!;This is more slippy than my slick bathtub is!;Home_and_Kitchen;0
4;Works as advertised;Found the check engine code quickly. Interface is a bit dated, but it does exactly what it's supposed to do for a DIYer.;Automotive;1
5;High quality tools;I've been using these for a few months now and the magnets are still incredibly strong. The grips are comfortable for long projects. Highly recommended for any DIYer.;Tools_and_Home_Improvement;1
5;Favorite;Written very well I sill read more of Karen m question right away.very twisted storyFor those who like getting freaked lol;Kindle_Store;0
5;Sleek Stand;I use to hold up my work laptop closer to eye level so I won't hunch as badly. I have yet to travel with it but it looks very portable. The case is cute. The one slight annoyance is that if I am adjusting the height, I have to remove my laptop to do it. The legs holding it in place flop down.;Electronics;0
5;works well to sharpen most items;have used on mower blades & chainsaw chains;Tools_and_Home_Improvement;0
1;See-through;Terrible quality. As soon as I bent over, I realized you can see right through them. Very disappointing.;Clothing_Shoes_and_Jewelry;1
5;Peace at last;These are a godsend for my daily commute. The noise cancelling is top-notch and they are comfortable enough to wear for 4 hours straight without any ear fatigue.;Electronics;1
5;Let's Do Something Special for Papa's 40th Birthday, They Thought...;I've read all the Vanderbeekers books, but this one by far is the best, although I was wondering at the beginning what was going to happen.It's Papa Vanderbeeker's 40th birthday and the kids (twins Isa and Jessie, Oliver, Hyacinth, and Laney) are ready to party. Before the party Papa and Oliver will be going camping together. Then Papa's best friend in the Midwest loses his mother and Papa must miss the camping trip to help his friend. Oliver's understandably bitter, until Mama's parents arrive and the kids band together against Grandma's constant criticism. Besides, they are planning a great birthday gift: they discovered Papa never went on the college graduation trip planned by his father, known as Pop-Pop, so they're going to find the place he was supposed to go and take him there.What follows is a chaotic, sometimes sobering, and ultimately heartwarming story as the kids find out more about their paternal grandfather, but also about mysteriously silent Grandpa and grumpy Grandma. There's joy in a subway ride, a bicycle excursion across the Brooklyn Bridge, Oliver and Laney trying to dye their cat to prove they should dye their hair, the discovery of clues in the search for Pop-Pop's past, but mainly in the revelations eventually revealed by their maternal grandparents, which may make you cry. It did me!Oh, and we finally find out Papa's name, Derek! Have they ever mentioned Mama's name?;Books;0
5;Beautiful colors;The colors are even more vibrant in person. It adds a nice touch to any outfit. Very happy with this purchase.;Clothing_Shoes_and_Jewelry;1
5;Same product apparently only available in UK;A bit expensive. Just wish it was available in US;Health_and_Household;0
4;Love everything about this except;Solid and study, nice looking cover. The only thing bad is that my charger won’t slip into the port with the cover on. The cover makes it just thick enough, that the male connector is too short to fit. That’s actually a big no-no for a cover, but I love the cover so much I still gave it 4 stars. Now I’m on the lookout for a cord with a longer connector….;Electronics;0
5;Absolutely gorgeous!;I wore these to a wedding last weekend and received so many compliments. They were surprisingly comfortable for heels, and I didn't get any blisters. I can't believe the quality for the price!;Clothing_Shoes_and_Jewelry;1
1;DOA;"I have the same monitor and decided to go to a dual set up. I unpacked and assembled the new monitor, connected the cabling, and nothing.The original monitor was working fine. I switched the cables; same thing; old monitor fired up and new monitor...nothing.Un-assembled, repacked and still awaiting vendor's return label. Not typical Amazon return procedure.Ordered replacement. We will see if the next one is any better?UPDATE: Vendor sent return label. I HAVE TO PAY THE FOR THE RETURN FOR THEIR DOA PRODUCT!!and they have not even bothered to ship the replacement!Buyer Beware! You have been warned!!Had to get Amazon Customer service involved. Vendor finally sent prepaid return label.Stay tuned for the next chapter!";Electronics;0
4;Very cozy;Love the feel of this sweater and the color is beautiful. It did start pilling slightly after the first wash, but otherwise, it's a great piece for winter.;Clothing_Shoes_and_Jewelry;1
5;This Mattress is as described;I bought this mattress for a bunk bed that will be used a few times throughout the year. I read all the reviews and appreciated the insightful reviews. I could not afford to buy a $300 - $400 mattress. So I took a chance and I am really glad that I did. The mattress came clean and tightly compacted. I followed the exact directions and it did open up perfectly. A child will sleep on the top bunk and I am sure they will sleep comfortably.;Home_and_Kitchen;0
3;Weak;This particular one has a weak vibration.;Health_and_Household;0
4;Stylish and comfy;They look great with chinos. They took a few days to break in, but now they're perfect for daily wear.;Clothing_Shoes_and_Jewelry;1
1;Two different sizes in package;I ordered these for my husband for work. I had them for a month and gave them as part of a “gift”. When he opened the package there was one size large and one size extra large. Amazon did not do returns for this so called the number, three times. Never got an answer. Very disappointed especially with the name Timberland.;Health_and_Household;0
1;Complete waste of money;I bought this for a renovation project and it failed me miserably. After only four days of use, the screen started flickering and then it just died completely. I tried reaching out to the seller for a replacement or a refund, but they completely ignored my emails. Save your money and buy a reputable brand. Totally unreliable.;Tools_and_Home_Improvement;1
1;teeth whitener;It's messy - a gel that you paint on. And then it says don't swallow - for 30 minutes. Really? I use for several weeks without any noticeable difference. I have porcelain crowns on 4 of my front teeth - but the ad says it works on these. I didn't find it irritated my gums, but I was careful not to apply to my gums. It smells and tastes like hydrogen peroxide - thus the whitening - but it didn't work on any of my teeth. It wasn't that much money so I felt it was worth a shot, but I think using a whitening toothpaste would be better and you don't have to worry about not swallowing for 30 minutes.;Health_and_Household;0
4;very comfortable;Love the shorts but when I first got them they had a yellow ring around the whole waist I had to bleach the waist out;Clothing_Shoes_and_Jewelry;0
5;Elegant;Perfect for everyday wear.;Clothing_Shoes_and_Jewelry;1
5;Great Product / Great Value;A couple years ago, I bought a spray container of Superclean. I found many things to clean, like lawn mower, weed eater, power washer, etc. Although Superclean will clean almost anything, it is especially good for grease & dirt. I bought the 1 gal container, since I can refill the original spray bottle and save dollars. GREAT Value !!!!;Automotive;0
3;Decent but slow;It charges my phone, but it takes forever to recharge the power bank itself. It's also a bit heavier than I expected.;Cell_Phones_and_Accessories;1
5;Very powerful little speaker.;I am very pleased with this speaker. It holds a charge forever. Has awesome sound and super easy to link up with my blue tooth. I would definitely recommend it!;Electronics;0
2;Only lasted 30  days;Charger port broke! Doesn't work anymore! Don't buy it;Home_and_Kitchen;0
5;Simply Solid Serving Spoons, fabulous!;high quality product, fast delivery. perfect!;Home_and_Kitchen;0
